price,address,zipcode
260000,3288 Page Ave #314,23451
280000,3288 Page Ave #308,23451
270000,3288 Page Ave #502,23451
185000,3288 Page Ave #409,23451
200000,3288 Page Ave #509,23451
285000,3288 Page Ave #511,23451
333000,3300 Ocean Shore Ave #1103,23451
400000,3300 Ocean Shore Ave #1105,23451
325000,3300 Ocean Shore Ave #1304,23451
240000,3288 Page Ave #107,23451
350000,3300 Ocean Shore Ave #401,23451
270400,2297 Estuary Ct,23451
375000,3300 Ocean Shore Ave #203,23451
250000,3110 Tidal Bay Ln,23451
270000,3208 Jade Ct #301,23451
295000,2204 Lesner Cres #103,23451
268500,3200 Lynnhaven Dr #203,23451
599900,2140 Vista Cir #301,23451
538000,2140 Vista Cir #207,23451
685000,3236 Page Ave #301,23451
240000,3129 Tidal Bay Ln,23451
655000,3113 Sand Pine Rd,23451
625000,2929 Lynnhaven Dr,23451
523120,2272 Cape Arbor Dr,23451
615000,2273 Cape Arbor Dr,23451
1595000,2745 Broad Bay Rd,23451
590000,2248 Creeks Edge Dr,23451
500000,2136 Bayberry St,23451
1400000,2120 E Admiral Dr,23451
900000,2312 Windward Shore Dr,23451
2020000,2336 Spindrift Rd,23451
439900,2904 Brighton Beach Pl #108,23451
475000,2317 Beach Haven Dr #202,23451
675000,2317 Beach Haven Dr #302,23451
515000,2317 Beach Haven Dr #201,23451
447500,3150 Silver Sands Cir #102,23451
602000,2328 Mooring Pl #11,23451
401000,2903 Bente Way,23451
375000,2911 Odin Pl,23451
550000,2418 Ships Watch Ct,23451
496000,2904 Brighton Beach Pl #308,23451
419900,2830 Shore Dr #410,23451
450000,2830 Shore Dr #209,23451
679900,2245 Beech St,23451
500000,2820 Croix Ct,23451
445000,2340 Croix Dr,23451
690000,2611 Poinciana Dr,23451
550000,2226 Wake Forest St,23451
210000,1909 Chantilly Ct,23451
180000,1841 Chantilly Ct,23451
335000,1649 Dearborn Dr,23451
201000,1259 Credle Rd,23451
440000,1268 Laskin Rd #202,23451
300000,1623 Colonnade Cres,23451
315000,1526 Colonnade Dr,23451
297500,1213 Peoples Way,23451
325000,1220 Peoples Way,23451
315000,1104 Glengarry Way,23451
427000,1408 Brant Rd,23451
219999,103 Saw Grass Bnd,23451
260000,502 Marsh Duck Way,23451
153000,1012 Angler Ln,23451
245000,411 Duck Hunter Ct,23451
325000,1085 Chinquapin Ln,23451
330000,527 Marsh Duck Way,23451
257500,1105 Black Duck Ct,23451
330001,946 Delaware Ave,23451
310000,931 Delaware Ave,23451
393000,911 Virginia Ave,23451
240000,813 Virginia Ct,23451
280000,2414 Marsh Creek Ct,23451
291500,666 Seawatch Cv,23451
265000,680 Seawatch Cv,23451
289900,2425 Loran Ct,23451
290000,636 Seawatch Cv,23451
259500,2439 Loran Ct,23451
205000,1003 Barclay Sq,23451
257000,608 Shoreham Ct #102,23451
250000,608 Shoreham Ct #203,23451
730000,711 10th St,23451
402000,477 Thalia Rd,23452
350000,4039 Wyckoff Dr,23452
270000,109 S Budding Ave,23452
270000,4131 Benjamin Harrison Dr,23452
360000,529 Water Oak Rd,23452
375000,4113 Mill Stream Rd,23452
270000,604 Briar Ct,23452
275000,601 Windsor Lake Pl,23452
248500,3801 Counselor Ln,23452
365000,3945 W Colonial Pkwy,23452
250000,3777 Governors Way,23452
365000,548 Boxwood Ln,23452
350000,3820 Forrester Way,23452
410000,500 Pine Hill Rd,23452
365500,3832 Bent Branch Dr,23452
243583,3764 Governors Way,23452
248000,3752 Chancery Ln,23452
335000,3828 Concord Bridge Rd,23452
275000,3800 Charter Oak Rd,23452
351000,405 Red Lion Rd,23452
311000,628 Table Rock Rd,23452
247500,961 Northwood Dr,23452
245000,972 Northwood Dr,23452
250000,912 Twinbrook Ct,23452
228000,945 Northwood Dr,23452
392000,929 Woodmark Ct,23452
226000,3681 Bancroft Dr,23452
251000,3704 Northwood Ct,23452
252500,3718 Northwood Ct,23452
293000,3640 Silina Dr,23452
361400,3708 Kings Point Arch,23452
345000,645 Grant Ave,23452
385000,3644 Forest Glen Rd,23452
355000,3733 Gladstone Dr,23452
365000,3648 Walnut Hill Rd,23452
325000,3536 Good Hope Rd,23452
278500,3513 Bancroft Dr,23452
299900,3521 Dana Ln,23452
256700,3560 Dana Ln,23452
276000,3325 Diana Lee Ct,23452
235000,921 Smoke Tree Ln,23452
335000,3717 Windridge Rd,23452
256000,1021 Smoke Tree Ln,23452
368000,904 Silvertree Ct,23452
240000,3546 Woodburne Dr,23452
296000,820 Plainsman Ct,23452
280708,3324 Lakecrest Rd,23452
320000,3340 Lakecrest Rd,23452
208000,905 Nemo Ct,23452
305000,1016 Riverbend Rd,23452
178000,871 Riverbend Rd,23452
190000,3307 Lakecrest Rd,23452
310000,3313 Cedar Bridge Rd,23452
191000,3317 Lakecrest Rd,23452
230000,459 Turf Dr,23452
241300,457 Turf Dr,23452
155000,308 Thalia Station Ct,23452
153000,4250 Thalia Station Cir,23452
225000,469 Barcelona Ln,23452
320000,412 Garrison Pl,23452
346000,444 Appian Ave,23452
345000,475 Barcelona Ln,23452
266000,465 Garrison Pl,23452
275000,405 Sheepshead Ln,23452
335000,3965 W Colonial Pkwy,23452
300500,405 Maplewood Ct,23452
215000,172 W Virginia Ave,23452
215000,184 W Virginia Ave,23452
215000,182 W Virginia Ave,23452
215000,180 W Virginia Ave,23452
215000,174 W Virginia Ave,23452
215000,178 W Virginia Ave,23452
315000,3940 Brentwood Cres,23452
265100,3901 Windsor Woods Blvd,23452
639900,617 E Lynn Shores Cir,23452
389900,509 Greencastle Ln,23452
281500,3911 Roebling Ln,23452
208000,267 Thalia Trace Dr,23452
277000,3844 Brentwood Cres,23452
330000,201 Chancellor Dr,23452
372700,205 Dalebrook Dr,23454
220000,2634 Cove Point Pl,23454
290000,2846 Shearwater Cv,23454
270000,2808 Shearwater Cv,23454
260000,2810 Shearwater Cv,23454
232000,364 River Forest Rd,23454
272000,424 River Forest Rd,23454
236500,2508 Back Acres Rd,23454
240000,424 Benlea Cir,23454
288000,413 Lake Havasu Dr,23454
286900,2521 Cove Point Pl,23454
215000,453 Lake Havasu Dr,23454
285000,426 Wayman Ln,23454
250000,2535 Reagan Ave,23454
275000,419 Shagbark Rd,23454
325000,2416 Peritan Rd,23454
303000,2252 Reuben St,23454
425000,436 Longleaf Rd,23454
1050000,2668 Shorehaven Dr,23454
605000,1028 Little Lake Drive Dr,23454
715000,2373 S Wolfsnare Dr,23454
787200,1105 Five Point Rd,23454
500000,2332 Plantation Dr,23454
757500,2408 Blue Castle Ln,23454
1850000,1800 Estates Ct,23454
596000,1295 Murmur Ct,23454
450000,1440 S Twin Lake Rd,23454
590000,1344 Whisper Dr,23454
2082000,1695 S Woodside Ln,23454
830000,2436 Runners Way,23454
820000,2709 River Rd,23454
485000,2720 River Rd,23454
3375000,2069 Thomas Bishop Ln,23454
370000,2029 Bloomsbury Cres,23454
228000,2201 Royal Haven Crst,23454
245000,2383 Sedgewick Dr,23454
225000,2241 Sedgewick Dr,23454
259900,814 Biltmore Dr,23454
275000,2225 Chadwick Dr,23454
321000,228 Fighter Dr,23454
490000,112 Lavergne Ln,23454
305000,1809 N Streamline Dr,23454
260000,1849 N Streamline Dr,23454
289000,1849 Plane Cir,23454
290000,1732 Garden Dr,23454
225000,466 Hill Meadow Dr,23454
165976,413 Hill Meadow Dr,23454
444900,1524 Custom St,23454
585000,901 Westview Ct,23454
275000,1346 Victorian Cres,23454
520000,1204 Ichabod Ct,23454
630000,1876 Long Bridge Ln,23454
225000,2114 Sanctuary Ct,23454
112000,1005 Autumn Woods Ln #104,23454
282000,1875 Calash Way,23454
335000,1808 Calash Way,23454
380000,1016 Hanson Way,23454
401500,1050 Collection Creek Way,23454
180000,1016 Autumn Woods Ln #108,23454
222500,1016 Autumn Woods Ln #104,23454
220000,1016 Autumn Woods Ln #112,23454
520000,804 Navigator Ct,23454
550000,2093 Wildwood Dr,23454
434000,1312 Strawberry Ln,23454
274000,1826 W Carlton E,23454
785000,1325 Baycliff Dr,23454
375000,1109 Chancellor Walk Ct,23454
850000,1809 Templeton Ln,23454
1100000,1080 Caton Dr,23454
875000,1176 Starr Way,23454
1075000,1073 Caton Dr,23454
552000,909 Old Dominion Ln,23454
563000,909 Bingham St,23454
547500,1604 Dendron Dr,23454
745900,1501 Mirassou Ln,23454
989250,1553 Godfrey Ln,23454
1750000,2100 Turnstone Quay,23454
852255,2364 Haversham Close,23454
370000,2017 Ealing Cres,23454
465000,1220 Hickman Arch,23454
286000,1060 Fairlawn Ave,23455
354000,1105 Spindle Xing,23455
251000,1282 Hillock Xing,23455
430000,5641 Quarterpath Gate,23455
239000,1187 Hillock Xing,23455
535000,5624 State St,23455
225000,1135 Gleaning Close,23455
375000,1016 Pastern Brief,23455
372000,5517 Merner Ln,23455
426000,1008 Trappings Wynd,23455
435000,5505 Merner Ln,23455
648800,5407 Virginia Tech Ct,23455
320000,5320 Village Square Ct,23455
325000,5340 Parsonage Ct,23455
500000,1073 Heatherwood Dr,23455
527500,1176 Lawson Cove Cir,23455
439900,1080 Backwoods Rd,23455
395000,1052 Backwoods Rd,23455
345000,5131 Cypress Point Cir,23455
422000,Sold by: Redfin Corporation,23455
309000,1144 Pond Cypress Dr,23455
305000,5320 Deford Rd,23455
285813,716 Lynch Ln,23455
802000,736 Lynch Cir,23455
667500,1228 Course View Cir,23455
571000,1208 Course View Cir,23455
275000,724 Harris Point Dr,23455
180000,1624 King William Rd,23455
183000,1957 Darnell Dr,23455
175000,1941 Darnell Dr,23455
245400,5592 Shell Rd,23455
411500,5532 Forest View Dr,23455
449000,5204 S Lake Rd,23455
215000,5229 S Lake Rd,23455
220000,2123 Kimball Cir,23455
451000,5005 Gatehouse Way,23455
430000,1420 Briercliff Pt,23455
759000,5116 S Lake Rd,23455
308000,1445 Maharis Rd,23455
279900,1469 Maharis Rd,23455
395000,729 De Laura Ln,23455
299900,732 Olivieri Ln,23455
275500,4940 Olive Grove Ln,23455
275000,5005 Westgrove Rd,23455
322000,785 De Laura Ln,23455
295000,5000 Bark Ln,23455
463000,4605 Chippendale Ct,23455
315000,4760 Holladay Rd,23455
320000,749 Crepe Myrtle Ln,23455
250000,753 Holladay Ln,23455
283400,841 Crepe Myrtle Ct,23455
347000,704 Houdon Ln,23455
630000,825 Moultrie Ct,23455
293000,872 Hopwood Ln,23455
318000,712 Teets Ln,23455
305000,4792 Sullivan Blvd,23455
525000,4709 Pickle Barn Ct,23455
465000,4701 Pickle Barn Ct,23455
520000,917 Five Forks Rd,23455
364000,4805 Lonewillow Ln,23455
330000,4825 Haygood Rd,23455
186500,4800 Linshaw Ln,23455
324999,4749 Westgrove Rd,23455
225000,4736 Hunting Hill Ct,23455
513000,948 W Ferry Plantation Rd,23455
250000,4653 Merrimac Ln,23455
340000,820 Romney Ln,23455
279900,4729 Westgrove Rd,23455
324900,1057 Ferry Plantation Rd,23455
219000,4653 Georgetown Pl,23455
207500,804 Gable Way,23455
207500,4603 Georgetown Pl,23455
490000,1100 Five Forks Rd,23455
300000,4801 Lonewillow Ln,23455
300000,4741 Honeygrove Rd,23455
305000,4700 Whistler Ln,23455
387000,4604 Copperfield Rd,23455
290000,1201 Captain Adams Ct,23455
318000,1233 Captain Adams Ct,23455
470000,941 Donation Dr,23455
440000,4421 Hudgins Dr,23455
385000,4009 Inglewood Ct,23456
435000,2413 Keaton Ct,23456
675000,2605 Goldenrod Ct,23456
415000,2404 Dabney Ct,23456
513000,3940 Middlewood Dr,23456
500000,4344 Foreman Trl,23456
200000,2062 Salem Rd,23456
469000,4001 Sarsfield Ct,23456
470000,4721 Longmont Rd,23456
391000,4616 Mistral Ln,23456
399000,4705 Longmont Rd,23456
477000,4660 Boxford Rd,23456
375500,4704 Loxham Ct,23456
469500,1409 Shelborne Ct,23456
459900,944 Summerside Ct,23456
491000,4513 Van Dyck Dr,23456
535000,1628 Notley Dr,23456
430000,1600 Emmerton Ct,23456
455000,4608 Rothwell Ct,23456
489000,4676 Revere Dr,23456
538750,4516 Picasso Dr,23456
486500,1504 Catesby Cir,23456
439900,1760 Grey Friars Chase,23456
200000,1028 Boagie Ct,23456
226000,1012 Boagie Ct,23456
432000,1960 Ashmont Dr,23456
305000,5116 Glenwood Way,23456
440000,4469 Wilbraham Dr,23456
326000,4304 Sonoma Ct,23456
325000,4413 Pope Valley Ct,23456
401500,4428 Loring Rd,23456
230000,1817 Grand Bay Dr,23456
405000,2016 Cheshire Forest Ct,23456
430000,4001 Weatherstone Dr,23456
280000,5016 Heathglen Cir,23456
235000,4189 Laurel Green Cir,23456
200000,4165 Laurel Green Cir,23456
186000,4169 Laurel Green Cir,23456
222000,4109 Zodiac Ln,23456
299900,1704 Pebble Pl,23456
535000,2140 Whitley Abbey Dr,23456
535000,3813 Southcross Ct,23456
705000,3704 Juniper Ln,23456
325000,2101 Singer Ct,23456
330000,2104 Senior Ct,23456
525000,3916 Donnington Dr,23456
330000,2013 Antelope Pl,23456
370000,2616 Highland Dr,23456
340000,3880 Sherman Oaks Ave,23456
215000,1900 Millpoint Ln,23456
490500,3805 Whitley Park Dr,23456
230000,3949 Topaz Ln,23456
350000,3964 Topaz Ln,23456
360000,3800 Buckhorn Pl,23456
392000,3841 Buckhorn Pl,23456
335000,3804 Big Bear Ct,23456
325000,3832 Jousting Arch,23456
320000,4157 Peridot Dr,23456
295000,3941 Sunstream Pkwy,23456
410000,1781 Moonstone Dr,23456
385000,1949 Rock Lake Loop,23456
355000,3845 Frazier Ln,23456
330000,3800 Daiquiri Ct,23456
321000,3869 Topaz Ln,23456
365000,2012 Rippling Rock Dr,23456
316000,1712 Aquamarine Dr,23456
415000,2005 Stone Gap Dr,23456
370500,2093 Rock Lake Loop,23456
350000,3817 Frazier Ln,23456
575000,2556 Pamlico Loop,23456
460000,2732 Alamance Cir,23456
550000,2905 Elmore St,23456
460000,3161 Niagara Way,23456
515000,3161 Amador Dr,23456
385000,2425 Guardhouse Way,23456
442000,3160 Guardhouse Cir,23456
400000,3149 Guardhouse Cir,23456
495000,3148 Nansemond Loop,23456
525000,2753 Livingston Loop,23456
600000,2820 Beaden Ct,23456
660000,3245 Indian Creek Rd,23457
925000,3309 Baum Rd,23457
549608,2728 Reads Rd,23457
439000,2736 Reads Rd,23457
340000,4484 Blackwater Rd,23457
180000,4253 Blackwater Rd,23457
248000,5429 Fitztown Rd,23457
700000,5745 Fitztown Rd,23457
565000,5600 Morris Neck Rd,23457
235000,5885 Fitztown Rd,23457
300000,944a Princess Anne Rd,23457
650000,1728 Back Bay Lndg,23457
1607000,1628 Mill Landing Rd,23457
550000,1925 Landing Rd,23457
788766,5548 Morris Neck Rd,23457
450000,1305 Princess Anne Rd,23457
180000,2012 Vaughan Rd,23457
450000,1832 Munden Point Rd,23457
550000,3316 Sandpiper Rd,23457
749777,2904 Wood Duck Dr,23457
1098000,3417 Sandfiddler Rd,23457
900000,3548 Sandfiddler Rd,23457
1799000,3604 Sandfiddler Rd,23457
2245000,3053 Sandpiper Rd,23457
975000,3113 Little Island Rd,23457
1075000,2701 Browning Dr,23457
375000,2719 Browning Dr,23457
325000,3401 Butterfly Arch,23457
375000,2815 Rose Garden Way,23457
361000,3124 Coopers Arch,23457
840000,828 Shetland Dr,23457
293500,452 Knotts Island Rd,23457
360000,2832 Batten Arch,23457
1116421,2957 Weston Loop,23457
1077360,2356 Carova Rd Lot 10,23457
65000,2340 Swan Island Rd Lot 5,23457
48000,1401 Pleasant Ridge Rd,23457
465197,2912 Guther Pl,23457
289000,2965 Augusta Cir,23460
325000,2820 Queen Anne Rd,23460
870000,1334 Crane Cres,23460
303000,1594 Hummingbird Ln,23460
228000,1310 Crane Cres,23460
321000,1253 Eaglewood Dr,23460
490000,433 Rudder Rd,23460
305000,2421 Sherborne Way,23460
289000,1297 Credle Rd Unit down,23460
290000,1588 Sword Dancer Dr,23460
225000,1723 Purchase Arch,23460
320000,737 Hecate Dr,23460
320000,755 Hecate Dr,23460
342000,1765 Kitimal Dr,23460
256000,1309 Myrica Pl,23460
201000,1304 Abelia Way,23460
330000,421 Fieldstone Glen Way,23460
315000,5704 Paiute Rd,23460
514900,353 W Chickasaw Rd,23460
330000,5749 Pontiac Rd,23460
300000,5405 Count Turf Rd,23461
311100,225 Mannings Ln,23461
320000,5009 Ashforth Ct,23461
290000,328 Elderwood Ct,23461
369333,319 Elderwood Ct,23461
346001,207 Stonehall Ct,23461
355000,5616 Hatteras Rd,23461
333000,5409 Princess Anne Rd,23461
380000,5400 Susquehanna Dr,23462
429900,5604 N Pawnee Rd,23462
265333,239 Hill Prince Rd,23462
380000,277 Citation Dr,23462
295000,208 Brunick Ct,23462
290000,555 Pier Ct,23462
318500,420 Shelter Dr,23462
297000,524 Summit Ct,23462
266000,539 Landfall Arch,23462
352500,5682 Landfall Dr,23462
280000,517 Pier Ct,23462
399000,515 Wharf Ct,23462
339000,602 Flagstaff Ct,23462
327000,560 Davis St,23462
340000,5381 Palmyra Ct,23462
276000,204 Alsab Cir,23462
146000,5320 S Palmyra Dr,23462
145000,668 Aubrey Dr,23462
136000,5317 Commons Ct,23462
145000,228 Palmyra Dr N,23462
170000,421 Adkins Arch,23462
150000,471 Adkins Arch,23462
145000,458 Adkins Arch,23462
141500,5432 Trumpet Vine Ct,23462
227000,216 Overholt Dr,23462
262500,5330 Tuttle Creek Ct,23462
399900,5569 Bulls Bay Dr,23462
434900,5308 Garnett Pointe Ct,23462
190500,5509 Bulls Bay Dr,23462
237500,437 Southgate Ave,23462
208000,4817 Bayshire Ct,23462
235000,253 Windbrooke Ln,23462
229500,233 Windbrooke Ln,23462
210000,5012 Floral St,23462
259750,4957 Erskine St,23462
464900,5180 Holly Farms Dr,23462
186000,632 Red Horse Ln,23462
395000,5907 Blackpoole Ln,23462
335000,5764 W Hastings Arch,23462
355000,807 Lake Edward Dr,23462
315000,5681 Campus Dr,23462
212000,5661 Campus Dr,23462
280000,913 Jay Are Ct,23462
294900,5562 Keydet Dr,23462
350000,5626 Dodington Ct,23462
305000,5644 Dodington Ct,23462
399900,5624 Baccalaureate Dr,23462
225000,659 Baker Rd,23462
220000,5718 Hampshire Ln,23462
200000,5516 Keydet Dr,23462
225000,5719 Constance Ct,23462
245000,5507 Hallowed Halls Rd,23462
243000,852 Tuition Dr,23462
225000,5565 Baccalaureate Dr,23462
205000,5537 Connie Ln,23462
213000,5561 Rock Creek Ln,23462
195000,892 Gas Light Ln,23462
261000,840 Gas Light Ln,23462
230000,832 Gas Light Ln,23462
151111,705 Glenshire Dr,23462
234900,5449 Heatherton Ct,23462
207000,5416 Heatherton Ct,23462
255000,5529 Lynbrook Lndg,23462
218000,5561 Lynbrook Lndg,23462
220000,608 Birchridge Ct,23462
296000,712 Glenshire Dr,23462
280500,5417 Woburn Ln,23462
245000,5441 Cleeve Abbey,23462
255000,701 Linda Ct,23462
250000,2117 Fort Belvoir Dr,23462
216000,2117 Marymount Arch,23462
211000,844 E Sparrow Rd,23462
245000,5812 Echingham Dr,23462
227000,2000 Ramsay Ct,23462
185000,(301) 440-0801,23462
305000,2000 Gadsby Ct,23462
207000,5596 Glen View Dr,23462
240000,5601 Seven Pines Way,23462
237405,1905 Vienna Ct,23462
279800,1868 Pittsburg Lndg,23462
385000,1904 Dulles Ct,23464
370000,5509 Little River Ln,23464
559000,2017 Arlington Arch Ct,23464
293200,5958 Clear Springs Rd,23464
380000,6051 Clear Springs Rd,23464
355000,1241 Clydesdale Ln,23464
370000,1305 Dartmouth Cir,23464
415000,5962 Beechwalk Dr,23464
382500,5707 Brandon Blvd,23464
390000,1800 Colleen Ct,23464
392400,5741 Earnhardt St,23464
417500,1829 John Brown Ln,23464
370000,5409 Blue Knob Rd,23464
385000,5416 Blue Knob Rd,23464
390000,5604 Joplin Ct,23464
162000,1728 Delaney St,23464
380000,3397 Monticello Dr,23464
240000,6400 Dillard Pl,23464
325000,3120 Manatee Dr,23464
336000,1044 Mineola Dr,23464
314900,6304 Auburn Dr,23464
400000,732 Howell St,23464
374000,725 Drift Tide Dr,23464
242000,5989 Clear Springs Ct,23464
296000,6201 Auburn Dr,23464
307000,920 Amherst Ln,23464
309500,937 Adelphi Rd,23464
197000,1197 Clydesdale Ln,23464
205000,1221 Clydesdale Ln,23464
342000,972 Level Green Blvd,23464
370000,540 Hunts Pointe Dr,23464
210000,605 Cardamon Dr,23464
184000,1005 Commonwealth Pl,23464
255000,6120 Fallon Dr,23464
308500,952 Sunnyside Dr,23464
340000,569 Hunts Pointe Dr,23464
265000,5918 Commonwealth Dr,23464
250000,5913 Clear Springs Ct,23464
215000,6121 Partridge Dr,23464
214999,5904 Appleton Ct,23464
338500,688 Charlecote Dr,23464
677000,577 Sterling Rd,23464
414900,5700 Barco Dr,23464
169000,740 Avalon Ave,23464
310000,924 Josephine Cres,23464
327000,1016 Outterbridge Quay,23464
653000,5200 Blue Knob Ct,23464
251000,1805 Old Ridge Rd,23464
235000,1813 Hidden Valley Dr,23464
450000,1908 Marble Trl,23464
220000,1881 Dolina Dr,23464
210000,2396 Bizzone Cir,23464
378500,1909 Bizzone Cir,23464
376500,1708 Zimmerman Ct,23464
300000,1333 Church St,23464
385000,1663 Dylan Dr,23464
403000,5609 Jagger Ct,23464
390000,1804 Barkading Ct,23464
365000,1272 Ferry Point Rd,23464
379900,1761 Legare Ln,23464
430000,1753 Legare Ln,23464
450000,1658 Guthrie St,23464
280000,5513 Brittingham Ct,23464
318000,5432 Stonehaven Dr,23464
285000,5480 Rutledge Rd,23464
268000,5400 Stonehaven Dr,23464
325000,5457 Peggy Cir,23464
220000,5561 Stewart Dr,23464
384000,5645 Rushmere Dr,23464
389000,1725 Seaton Dr,23464
330000,41119 Willowsford Ln,23464
359900,23972 Deep Hollow Ln,23464
295000,24775 Serpentine Pl,23464
255000,24786 Serpentine Pl,23464
385100,24759 Carbonate Ter,23464
365000,24630 Nettle Mill Sq,23464
329000,25252 Oribi Pl,23464
385000,23885 Laceys Tavern Ct,23464
325000,25366 Vacation Pl,23464
350000,41829 Cordgrass Cir,23464
495000,25237 Destination Sq,23464
1284000,42037 Bushclover Ter,20105
1250000,41921 Visionary Ct,20105
1100000,24701 Byrne Meadow Sq #400,20105
950000,24701 Byrne Meadow Sq #300,20105
649900,24035 Whitten Farm Ct,20105
620000,41529 Ware Ct,20105
930000,41767 Eloquence Ter,20105
2295000,25132 Boomerang Ter,20105
800000,25129 Cutgrass,20105
1170000,42065 Greenstone Dr,20105
680000,41677 St Albans Ter,20105
500100,24977 Greengage Pl,20105
731898,23063 Welbourne Walk Ct,20105
405000,24617 Greysteel Sq,20105
395000,24993 Greengage Pl,20105
1425000,0 Crooked Brg,20105
945000,41824 Apatite Sq,20105
521000,41823 Apatite Sq,20105
650000,41132 Rocky Boulder Ct,20105
660000,24876 Helms Ter,20105
765000,24890 Helms Ter,20105
710000,41442 Carriage Horse Dr,20105
950000,24835 Culbertson Ter,20105
1949990,24995 Great Berkhamsted Dr,20105
757000,41717 Mccandless Ct,20105
1100000,26074 Huntwick Glen Sq,20105
370000,41886 Oatlands Point Ct,20105
612500,25491 Kylemore Dr,20105
650000,41233 Speckled Wren Ct,20105
1169000,41678 Mcmonagle Sq,20105
705000,42009 Winning Glory Dr,20105
650000,24823 Coats Sq,20105
830000,40635 Blue Beech Ln,20105
700000,24451 Haven Ridge Ln,20105
877000,23036 Bryndon Hall Pl,20105
875000,40986 Foxtail Fields Dr,20105
730000,25505 Emerson Oaks Dr,20105
975500,41895 Cathedral Valley Sq #309,20105
875000,24071 Audubon Trail Dr,20105
1275000,25007 Coats Sq,20105
580000,25039 Coats Sq,20105
1100100,24958 Dahlia Manor Pl,20105
450000,23518 Lovage Ct,20105
910000,24385 Moon Glade Ct,20105
1115000,25025 Coats Sq,20105
2200000,25293 Trumpet Vine Ter,20105
1450000,25356 Crested Iris Ter,20105
925000,41435 Black Cherry Ter,20105
425000,25291 Gray Poplar Ter,20105
1040000,25844 Cameron Walk Pl,20105
472500,24686 Cable Mill Ter,20105
455000,25936 Cameron Walk Pl,20105
1300000,41946 Pickwick Mill Ter,20105
1850000,24274 Shinyleaf Ct,20105
1100109,42005 Nora Mill Ter,20105
518000,24372 White Elm Pl,20105
450000,24960 Peach Ridge Ct,20105
437500,24993 Coats Sq,20105
518000,41408 Sylvan Glade Ln,20105
445000,23782 Farmington Hills Ct,20105
1825000,25997 Braided Mane Ter,20105
535000,25999 Braided Mane Ter,20105
1900000,41862 Inspiration Ter,20105
535000,25906 Racing Sun Dr,20105
1175000,42145 Piebald Sq,20105
530000,23710 Foxfield Springs Ln,20105
1225000,42287 San Juan Ter,20105
1576434,40184 Jefferson Springs Ct,20105
445000,42239 Terrazzo Ter,20105
1753547,9708 King George Dr,20105
1140000,9606 King George Dr,20105
520000,9926 Loudoun Ave,20105
447000,9714 Sudley Manor Dr,20105
485000,9711 Damascus Dr,20105
450000,9931 Loudoun Ave,20105
420000,10011 Irongate Way,20105
1272000,9629 King George Dr,20105
384000,9512 Dublin Dr,20105
2995000,7609 Dublin Dr,20105
381000,10136 Brandon Way,20105
465000,10105 Sudley Manor Dr,20109
390000,9419 King George Dr,20109
540000,7366 Roxbury Ave,20109
515000,9704 Loudoun Ave,20109
445000,7382 Colton Ln,20109
510000,9504 Covington Pl,20109
332500,9501 Covington Pl,20109
435000,7914 Sharpsburg Ct,20109
475000,7649 Quail Run Ln,20109
495000,7514 Remington Rd,20109
492000,7572 Quail Run Ln,20109
410000,7758 Quail Run Ln,20109
425000,10813 Daisy Ct,20109
450000,8224 Wycliffe Ct,20109
425000,11022 Hiram Ct,20109
400000,10967 Tower Pl,20109
368000,8233 Blue Ridge Ct,20109
410000,10956 Republic Ct,20109
330000,11050 Camfield Ct #204,20109
340000,8671 Wellington Rd,20109
360600,8632 Ambrose Ct,20109
365000,10154 Statesboro Ct,20109
370000,7807 Brookview Ct,20109
340000,7404 Emerald Dr,20109
313000,10897 Campaign Ct,20109
320000,10853 Campaign Ct,20109
340000,10221 Jamaica Ln,20109
380000,8190 Winstead Pl #102,20109
380000,8021 Lantern Ct,20109
175000,8305 Ewing Pl,20109
1549992,7603 Helmsdale Pl,20109
535000,7881 Flager Cir,20109
305000,7929 Flager Cir,20109
364900,8220 Ramseur Pl,20109
410000,10162 Statesboro Ct,20109
432000,8203 Community Dr,20109
423000,7577 Margate Ct #1,20109
415000,10552 Falkirk Way,20109
308000,10469 Dylan Pl,20109
325000,10415 Rapidan Ln,20109
430000,7585 Margate Ct Unit 1A-002,20109
445000,7595 Gales Ct Unit 4B-101,20109
445000,11009 Kinship Ct #102,20109
460000,8413 Girvan Ct,20109
439000,8540 Fortrose Dr,20109
335000,8481 Craggan Ln,20109
329900,8072 Stonewall Brigade Ct #201,20109
190000,11416 Willow Green Cir,20109
400000,7707 Blackburn Ridge Dr,20109
325000,7703 Blackburn Ridge Dr,20109
390000,7491 Flag Point Ct,20109
215000,7937 Hugh Mullen Dr,20109
215000,10466 Paradise Ct,20109
310000,7583 Margate Ct #204,20109
503000,9882 McGill Ct,20109
520000,9517 Sudley Manor Dr,20109
520000,8000 Community Dr,20109
305000,10788 Primrose Ct,20109
592000,8924 Wellington Rd,20109
585000,7583 Margate Ct Unit 3B204,20109
585000,7585 Margate Ct Unit 1A,20109
775000,7921 Brighton Way,20109
285000,7937 Hugh Mullen Dr #75,20109
330000,10466 Paradise Ct #16,20109
254000,10543 Stonington Ln,20109
300000,6822 General Longstreets LINE,20109
419200,7515 Purdue Ct,20109
291000,8341 Scotland Loop,20109
225000,9410 Westmoreland Ave,20109
1100000,9401 Spotsylvania St,20109
254000,9507 Salem St,20109
215000,9416 Spotsylvania St,20109
180900,8265 Highland St,20109
285000,9422 Victoria St,20109
